project_id,peer_count,peer_median_cost,peer_iqr_cost,cost_deviation_pct,cost_zscore,cost_iqr_flag,cost_anomaly_flag,cost_anomaly_score,cost_anomaly_reason,cost_anomaly_available
WS/MP797/2024-2025/151305,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151306,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151307,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151308,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151309,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151310,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151311,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151312,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151313,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151314,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151315,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151316,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151317,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151318,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151319,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151320,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151321,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151322,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151323,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151324,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151325,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151326,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151327,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151328,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151329,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151330,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151331,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151332,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151333,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151334,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151335,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP797/2024-2025/151336,3036.0,222921.0,210923.0,0.0,0.0,0.0,0.0,-0.016497591549799795,,True
WS/MP18324/2024-2025/151338,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.012248264840985623,,True
WS/MP18394/2024-2025/151340,438.0,785000.0,949688.0,-0.5550331210191083,-0.34413398326186245,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151341,438.0,785000.0,949688.0,-0.554140127388535,-0.3435803055740294,0.0,0.0,-0.012481347760957107,,True
WS/MP18394/2024-2025/151342,438.0,785000.0,949688.0,-0.5550331210191083,-0.34413398326186245,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151343,438.0,785000.0,949688.0,-0.5550331210191083,-0.34413398326186245,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151344,438.0,785000.0,949688.0,-0.5550331210191083,-0.34413398326186245,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151345,438.0,785000.0,949688.0,-0.5542305732484076,-0.3436363841986173,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151346,438.0,785000.0,949688.0,-0.5594675159235669,-0.34688341554623764,0.0,0.0,-0.01226862542053564,,True
WS/MP18394/2024-2025/151347,438.0,785000.0,949688.0,-0.5550331210191083,-0.34413398326186245,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151348,438.0,785000.0,949688.0,-0.5541847133757962,-0.3436079499664319,0.0,0.0,-0.012481347760957107,,True
WS/MP18394/2026-2027/151349,438.0,785000.0,949688.0,-0.5559350318471338,-0.34469318982817604,0.0,0.0,-0.01226862542053564,,True
WS/MP18394/2025-2026/151350,438.0,785000.0,949688.0,-0.5551834394904459,-0.34422718435624805,0.0,0.0,-0.012481347760957107,,True
WS/MP18394/2024-2025/151351,438.0,785000.0,949688.0,-0.5550331210191083,-0.34413398326186245,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151352,438.0,785000.0,949688.0,-0.5542305732484076,-0.3436363841986173,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151353,438.0,785000.0,949688.0,-0.5542305732484076,-0.3436363841986173,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151354,438.0,785000.0,949688.0,-0.5542305732484076,-0.3436363841986173,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2025-2026/151355,438.0,785000.0,949688.0,-0.5551834394904459,-0.34422718435624805,0.0,0.0,-0.012481347760957107,,True
WS/MP18394/2025-2026/151356,438.0,785000.0,949688.0,-0.5648433121019109,-0.3502165394301972,0.0,0.0,-0.01226862542053564,,True
WS/MP18394/2024-2025/151357,438.0,785000.0,949688.0,-0.5542305732484076,-0.3436363841986173,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2025-2026/151358,438.0,785000.0,949688.0,-0.5643299363057325,-0.3498982339976769,0.0,0.0,-0.01226862542053564,,True
WS/MP18394/2025-2026/151359,438.0,785000.0,949688.0,-0.5602229299363057,-0.3473517905375144,0.0,0.0,-0.01226862542053564,,True
WS/MP18394/2025-2026/151360,438.0,785000.0,949688.0,-0.5668968152866242,-0.3514897611602784,0.0,0.0,-0.01226862542053564,,True
WS/MP18394/2025-2026/151361,438.0,785000.0,949688.0,-0.554140127388535,-0.3435803055740294,0.0,0.0,-0.012481347760957107,,True
WS/MP18394/2025-2026/151362,438.0,785000.0,949688.0,-0.554140127388535,-0.3435803055740294,0.0,0.0,-0.012481347760957107,,True
WS/MP18394/2024-2025/151363,438.0,785000.0,949688.0,-0.5542305732484076,-0.3436363841986173,0.0,0.0,-0.01258765497145431,,True
WS/MP18394/2024-2025/151364,438.0,785000.0,949688.0,-0.554140127388535,-0.3435803055740294,0.0,0.0,-0.012481347760957107,,True
WS/MP18394/2024-2025/151365,438.0,785000.0,949688.0,-0.554140127388535,-0.3435803055740294,0.0,0.0,-0.012481347760957107,,True
WS/MP18394/2024-2025/151366,438.0,785000.0,949688.0,-0.554140127388535,-0.3435803055740294,0.0,0.0,-0.012481347760957107,,True
WS/MP18394/2024-2025/151367,438.0,785000.0,949688.0,-0.044585987261146494,-0.02764439240250811,0.0,0.0,-0.012424178840746036,,True
WS/MP18394/2024-2025/151368,438.0,785000.0,949688.0,-0.562371974522293,-0.34868425025131533,0.0,0.0,-0.01226862542053564,,True
WS/MP18394/2024-2025/151369,438.0,785000.0,949688.0,-0.5560738853503184,-0.3447792823645153,0.0,0.0,-0.01226862542053564,,True
WS/MP644/2024-2025/151370,875.0,259942.0,279174.0,2.0922475013656894,0.7918782324590306,0.0,0.0,-0.007974844573010342,Cost is at least twice the peer median,True
WS/MP644/2024-2025/151371,875.0,259942.0,279174.0,0.23689900054627572,0.0896620317153899,0.0,0.0,-0.008941658236079564,,True
WS/MP644/2024-2025/151372,875.0,259942.0,279174.0,1.4737980010925513,0.5578061655444837,0.0,0.0,-0.008532722132256754,Cost is at least twice the peer median,True
WS/MP644/2024-2025/151373,875.0,259942.0,279174.0,0.23689900054627572,0.0896620317153899,0.0,0.0,-0.008941658236079564,,True
WS/MP644/2024-2025/151374,875.0,259942.0,279174.0,3.9475960021851026,1.4940944332026713,1.0,0.0,-0.007462267558689228,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP644/2024-2025/151375,875.0,259942.0,279174.0,1.4737980010925513,0.5578061655444837,0.0,0.0,-0.008532722132256754,Cost is at least twice the peer median,True
WS/MP644/2024-2025/151376,875.0,259942.0,279174.0,3.329146501911965,1.2600223662881243,1.0,0.0,-0.007462267558689228,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18170/2024-2025/151378,374.0,492628.5,830167.25,-0.22050794868749982,-0.19402779304177864,0.0,0.0,-0.016181550226168184,,True
WS/MP18170/2024-2025/151379,374.0,492628.5,830167.25,0.2160035401930664,0.19006430580997755,0.0,0.0,-0.01568741057152262,,True
WS/MP18170/2024-2025/151380,374.0,492628.5,830167.25,-0.4021864346053872,-0.35388904011081845,0.0,0.0,-0.01621838543918075,,True
WS/MP18170/2024-2025/151381,374.0,492628.5,830167.25,0.014864142046186935,0.013079150633106636,0.0,0.0,-0.015792633376342236,,True
WS/MP644/2024-2025/151382,875.0,259942.0,279174.0,0.23689900054627572,0.0896620317153899,0.0,0.0,-0.008941658236079564,,True
WS/MP644/2024-2025/151384,875.0,259942.0,279174.0,0.8553485008194136,0.3237340986299368,0.0,0.0,-0.008866483949635018,,True
WS/MP644/2024-2025/151386,875.0,259942.0,279174.0,2.3660585822991282,0.8955108259527441,1.0,0.0,-0.007974844573010342,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP644/2024-2025/151387,875.0,259942.0,279174.0,10.781205038046949,4.080493146118864,1.0,0.0,-0.006981943337034335,Outside the peer-group IQR; Large peer-group z-score; Cost is at least twice the peer median,True
WS/MP644/2024-2025/151388,875.0,259942.0,279174.0,2.3660585822991282,0.8955108259527441,1.0,0.0,-0.007974844573010342,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP644/2024-2025/151389,875.0,259942.0,279174.0,1.8050488185826068,0.6831786712750028,0.0,0.0,-0.008266929750444463,Cost is at least twice the peer median,True
WS/MP644/2024-2025/151390,875.0,259942.0,279174.0,5.7321171645982565,2.169503754019192,1.0,0.0,-0.007462267558689228,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18227/2025-2026/151391,3036.0,222921.0,210923.0,3.4858941059837343,0.6293165549318191,1.0,0.0,-0.017988338633995404,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18227/2025-2026/151392,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151393,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151394,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151395,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151396,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151397,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151398,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151399,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151400,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151402,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151404,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151406,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151408,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151414,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151418,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151420,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151422,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151424,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18227/2025-2026/151425,3036.0,222921.0,210923.0,0.49380273729258345,0.08914735445217245,0.0,0.0,-0.018924785244098852,,True
WS/MP18248/2024-2025/151428,1015.0,377924.0,338709.5,1.6455398439897968,0.4674506556799359,0.0,0.0,-0.020287123471357027,Cost is at least twice the peer median,True
WS/MP18248/2025-2026/151435,1015.0,377924.0,338709.5,9.695272065282968,2.754148616008832,1.0,0.0,-0.019312541947259454,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18248/2024-2025/151438,1015.0,377924.0,338709.5,0.32301732623490437,0.09175995433716282,0.0,0.0,-0.021654013775808334,,True
WS/MP18227/2024-2025/151439,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151440,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151441,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151442,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151443,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151444,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151445,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151446,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151447,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151448,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151449,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151450,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151451,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151452,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151453,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151454,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151455,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151456,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151457,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP18227/2024-2025/151458,3036.0,222921.0,210923.0,0.03614733470601693,0.006525762245074952,0.0,0.0,-0.01849566046395612,,True
WS/MP719/2025-2026/151460,374.0,492628.5,830167.25,9.352628806494144,8.229498924026284,1.0,0.0,-0.007766940562394353,Outside the peer-group IQR; Large peer-group z-score; Cost is at least twice the peer median,True
WS/MP18188/2025-2026/151473,444.0,200000.0,300094.0,1.492415,1.2152995073628954,0.0,0.0,-0.020258899181900547,Cost is at least twice the peer median,True
WS/MP761/2024-2025/151474,444.0,200000.0,300094.0,1.474995,1.2011140981983792,0.0,0.0,-0.01165706369567382,Cost is at least twice the peer median,True
WS/MP18278/2024-2025/151475,388.0,500000.0,483668.75,-0.2,-0.2922915322626403,0.0,0.0,-0.009629250728909855,,True
WS/MP18278/2024-2025/151476,388.0,500000.0,483668.75,-0.2,-0.2922915322626403,0.0,0.0,-0.009629250728909855,,True
WS/MP18165/2024-2025/151480,30.0,500000.0,557867.0,0.0,0.0,0.0,1.0,0.03709410919994621,Detected by Isolation Forest pattern analysis,True
WS/MP18324/2024-2025/151481,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.012248264840985623,,True
WS/MP18324/2024-2025/151482,282.0,300000.0,237912.0,-0.041,-0.048106320862697116,0.0,0.0,-0.012119767171389795,,True
WS/MP18324/2024-2025/151483,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.012248264840985623,,True
WS/MP18324/2024-2025/151484,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.012248264840985623,,True
WS/MP18324/2024-2025/151485,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.012248264840985623,,True
WS/MP761/2024-2025/151486,444.0,200000.0,300094.0,-0.26227,-0.21357102534889197,0.0,0.0,-0.01082756117766498,,True
WS/MP761/2024-2025/151487,444.0,200000.0,300094.0,-0.25,-0.20357935081108397,0.0,0.0,-0.01082756117766498,,True
WS/MP18324/2025-2026/151488,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.012029622775724391,,True
WS/MP761/2024-2025/151489,444.0,200000.0,300094.0,1.0,0.8143174032443359,0.0,0.0,-0.01252773857386974,Cost is at least twice the peer median,True
WS/MP18324/2025-2026/151490,282.0,300000.0,237912.0,-0.009666666666666667,-0.01134214069120501,0.0,0.0,-0.012119767171389795,,True
WS/MP18324/2025-2026/151491,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.012248264840985623,,True
WS/MP18324/2025-2026/151492,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.012248264840985623,,True
WS/MP18324/2025-2026/151493,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.012248264840985623,,True
WS/MP18324/2025-2026/151494,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.012248264840985623,,True
WS/MP18324/2024-2025/151495,282.0,300000.0,237912.0,-0.008806666666666668,-0.010333081277987462,0.0,0.0,-0.012119767171389795,,True
WS/MP18324/2024-2025/151496,282.0,300000.0,237912.0,0.6666666666666666,0.782216599393449,0.0,0.0,-0.011512530621328176,,True
WS/MP18324/2024-2025/151497,282.0,300000.0,237912.0,0.6533333333333333,0.76657226740558,0.0,0.0,-0.011512530621328176,,True
WS/MP18357/2024-2025/151498,875.0,259942.0,279174.0,2.8470120257595926,1.077543096252485,1.0,0.0,-0.01457991214127874,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18357/2024-2025/151499,875.0,259942.0,279174.0,2.815966638711713,1.0657929729016697,1.0,0.0,-0.01457991214127874,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18357/2024-2025/151500,875.0,259942.0,279174.0,2.8448653930492185,1.0767306341917966,1.0,0.0,-0.01457991214127874,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18357/2024-2025/151501,875.0,259942.0,279174.0,2.8277769656307945,1.070262970260654,1.0,0.0,-0.01457991214127874,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18357/2024-2025/151502,875.0,259942.0,279174.0,2.8470120257595926,1.077543096252485,1.0,0.0,-0.01457991214127874,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18324/2025-2026/151504,282.0,300000.0,237912.0,0.6666666666666666,0.782216599393449,0.0,0.0,-0.011512530621328176,,True
WS/MP18248/2024-2025/151511,1015.0,377924.0,338709.5,2.1752415829637703,0.6179237214659512,1.0,0.0,-0.020287123471357027,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP18248/2024-2025/151512,1015.0,377924.0,338709.5,0.5873985245710778,0.16686306713207713,0.0,0.0,-0.021654013775808334,,True
WS/MP18248/2024-2025/151513,1015.0,377924.0,338709.5,1.116827721975847,0.3172587116780721,0.0,0.0,-0.020581847669160658,Cost is at least twice the peer median,True
WS/MP18173/2025-2026/151514,438.0,785000.0,949688.0,-0.6178343949044586,-0.38307229472046955,0.0,0.0,-0.01371184808128606,,True
WS/MP18173/2025-2026/151515,438.0,785000.0,949688.0,-0.6178343949044586,-0.38307229472046955,0.0,0.0,-0.01371184808128606,,True
WS/MP18173/2025-2026/151516,438.0,785000.0,949688.0,-0.6178343949044586,-0.38307229472046955,0.0,0.0,-0.01371184808128606,,True
WS/MP18173/2025-2026/151517,438.0,785000.0,949688.0,-0.6178343949044586,-0.38307229472046955,0.0,0.0,-0.01371184808128606,,True
WS/MP18173/2024-2025/151518,438.0,785000.0,949688.0,-0.10828025477707007,-0.06713638154894827,0.0,0.0,-0.014601068611531487,,True
WS/MP755/2025-2026/151519,438.0,785000.0,949688.0,0.9744611464968153,0.6041895216309539,0.0,0.0,-0.02035711182436023,,True
WS/MP755/2024-2025/151520,438.0,785000.0,949688.0,0.9740522292993631,0.6039359830606337,0.0,0.0,-0.02035711182436023,,True
WS/MP755/2024-2025/151521,438.0,785000.0,949688.0,0.9727452229299363,0.6031256074433488,0.0,0.0,-0.02035711182436023,,True
WS/MP755/2024-2025/151522,438.0,785000.0,949688.0,0.7829694267515923,0.48546001562131325,0.0,0.0,-0.02035711182436023,,True
WS/MP18045/2024-2025/151525,473.0,858756.0,495615.0,0.15574156104877288,0.19501426770072933,0.0,0.0,-0.002667955945625411,,True
WS/MP18045/2024-2025/151526,473.0,858756.0,495615.0,0.15574156104877288,0.19501426770072933,0.0,0.0,-0.002667955945625411,,True
WS/MP18045/2024-2025/151527,473.0,858756.0,495615.0,0.15574156104877288,0.19501426770072933,0.0,0.0,-0.002667955945625411,,True
WS/MP18045/2024-2025/151528,473.0,858756.0,495615.0,0.15574156104877288,0.19501426770072933,0.0,0.0,-0.002667955945625411,,True
WS/MP18045/2024-2025/151529,473.0,858756.0,495615.0,0.15574156104877288,0.19501426770072933,0.0,0.0,-0.002667955945625411,,True
WS/MP18045/2024-2025/151530,473.0,858756.0,495615.0,0.15574156104877288,0.19501426770072933,0.0,0.0,-0.002667955945625411,,True
WS/MP18045/2024-2025/151531,473.0,858756.0,495615.0,0.15574156104877288,0.19501426770072933,0.0,0.0,-0.002667955945625411,,True
WS/MP867/2024-2025/151535,1015.0,377924.0,338709.5,12.230173262349044,3.474241314450803,1.0,0.0,-0.02140711753960084,Outside the peer-group IQR; Large peer-group z-score; Cost is at least twice the peer median,True
WS/MP598/2025-2026/151540,65.0,250000.0,291850.0,-0.2,-0.13852564114292176,0.0,0.0,-0.013387809592419975,,True
WS/MP598/2025-2026/151541,65.0,250000.0,291850.0,-0.8,-0.554102564571687,0.0,0.0,-0.011516235023890098,,True
WS/MP18094/2025-2026/151542,109.0,500000.0,4373.0,0.6,0.6339729030314228,1.0,0.0,-0.013229281648232227,Outside the peer-group IQR,True
WS/MP18094/2025-2026/151543,109.0,500000.0,4373.0,0.2,0.21132430101047428,1.0,0.0,-0.014106225345818568,Outside the peer-group IQR,True
WS/MP18094/2026-2027/151546,109.0,500000.0,4373.0,0.4,0.42264860202094856,1.0,0.0,-0.013516552782980473,Outside the peer-group IQR,True
WS/MP598/2025-2026/151547,75.0,494999.0,659584.0,-0.5959587797147065,-0.5972122635498546,0.0,1.0,0.029629524522185924,Detected by Isolation Forest pattern analysis,True
WS/MP598/2025-2026/151548,65.0,250000.0,291850.0,-0.6,-0.4155769234287653,0.0,0.0,-0.01291807653765592,,True
WS/MP598/2024-2025/151549,65.0,250000.0,291850.0,0.2,0.13852564114292176,0.0,0.0,-0.012351102596135421,,True
WS/MP598/2024-2025/151550,65.0,250000.0,291850.0,0.2,0.13852564114292176,0.0,0.0,-0.012351102596135421,,True
WS/MP598/2024-2025/151551,65.0,250000.0,291850.0,1.0,0.6926282057146088,0.0,0.0,-0.012345821011397418,Cost is at least twice the peer median,True
WS/MP598/2024-2025/151552,65.0,250000.0,291850.0,-0.6,-0.4155769234287653,0.0,0.0,-0.01291807653765592,,True
WS/MP598/2025-2026/151553,65.0,250000.0,291850.0,-0.2,-0.13852564114292176,0.0,0.0,-0.013387809592419975,,True
WS/MP18193/2024-2025/151558,444.0,200000.0,300094.0,6.47975,5.276573193672485,1.0,0.0,-0.021361765899385432,Outside the peer-group IQR; Large peer-group z-score; Cost is at least twice the peer median,True
WS/MP524/2024-2025/151568,273.0,440633.0,101924.0,-0.591496778498206,-0.5074943198985261,1.0,0.0,-0.003747242556999264,Outside the peer-group IQR,True
WS/MP524/2024-2025/151569,273.0,440633.0,101924.0,-0.6111344361407339,-0.5243431009434512,1.0,0.0,-0.0038565039558051684,Outside the peer-group IQR,True
WS/MP524/2024-2025/151570,273.0,440633.0,101924.0,-0.8086117018017261,-0.6937752843046151,1.0,0.0,-0.001861128068700868,Outside the peer-group IQR,True
WS/MP524/2024-2025/151573,273.0,440633.0,101924.0,0.1347311708383167,0.1155970859001577,0.0,0.0,-0.004617656288112504,,True
WS/MP524/2024-2025/151574,273.0,440633.0,101924.0,-0.31916129749701,-0.2738350427240197,0.0,0.0,-0.004421204348091234,,True
WS/MP18094/2025-2026/151575,109.0,500000.0,4373.0,0.6,0.6339729030314228,1.0,0.0,-0.013229281648232227,Outside the peer-group IQR,True
WS/MP524/2024-2025/151577,273.0,440633.0,101924.0,-0.3374395471968736,-0.28951747454371535,0.0,0.0,-0.004421204348091234,,True
WS/MP524/2024-2025/151578,273.0,440633.0,101924.0,-0.31916129749701,-0.2738350427240197,0.0,0.0,-0.004421204348091234,,True
WS/MP524/2024-2025/151581,273.0,440633.0,101924.0,0.1347311708383167,0.1155970859001577,0.0,0.0,-0.004617656288112504,,True
