project_id,similar_project_id,similarity_score,potential_duplicate_flag
WS/MP18007/2025-2026/137078,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137078,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137078,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137080,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137079,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137081,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137080,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137082,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137081,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137083,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137082,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137084,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137083,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137085,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137084,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137086,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137085,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137086,WS/MP18007/2025-2026/137087,1.0,1
WS/MP18007/2025-2026/137086,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137086,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137086,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137086,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137086,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137086,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137086,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137086,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137087,WS/MP18007/2025-2026/137088,1.0,1
WS/MP18007/2025-2026/137087,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137087,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137087,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137087,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137087,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137087,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137087,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137088,WS/MP18007/2025-2026/137089,1.0,1
WS/MP18007/2025-2026/137088,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137088,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137088,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137088,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137088,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137088,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137089,WS/MP18007/2025-2026/137090,1.0,1
WS/MP18007/2025-2026/137089,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137089,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137089,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137089,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137089,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137090,WS/MP18007/2025-2026/137091,1.0,1
WS/MP18007/2025-2026/137090,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137090,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137090,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137090,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137091,WS/MP18007/2025-2026/137092,1.0,1
WS/MP18007/2025-2026/137091,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137091,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137091,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137092,WS/MP18007/2025-2026/137093,1.0,1
WS/MP18007/2025-2026/137092,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137092,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137093,WS/MP18007/2025-2026/137094,1.0,1
WS/MP18007/2025-2026/137093,WS/MP18007/2025-2026/137095,1.0,1
WS/MP18007/2025-2026/137094,WS/MP18007/2025-2026/137095,1.0,1
